Account,date,daily_pnl,mean_pnl_per_trade,pnl_std,min_pnl,max_pnl,total_volume,avg_trade_size,total_fees,num_trades,sentiment,fear_greed_value,win_rate,long_short_ratio,drawdown_proxy
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-28,0.0,0.0,0.0,0.0,0.0,26999.41,3374.92625,9.449794,8,Greed,65.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-29,526.9338359999999,16.99786567741935,40.41024056652662,0.0,171.041,104475.19,3370.167419354839,36.566300999999996,31,Greed,67.0,0.5483870967741935,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-30,0.0,0.0,0.0,0.0,0.0,125018.75,5209.114583333333,43.75655,24,Greed,67.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-01,0.0,0.0,0.0,0.0,0.0,87025.45,6216.103571428571,30.458908,14,Neutral,54.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-03,5319.861625,231.2983315217391,324.189605348012,0.0,1150.20087,277373.29,12059.708260869564,97.080639,23,Neutral,48.0,0.6956521739130435,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-04,0.0,0.0,0.0,0.0,0.0,53999.340000000004,8999.890000000001,18.899767,6,Greed,67.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-05,0.0,0.0,0.0,0.0,0.0,23986.050000000003,5996.512500000001,8.395113,4,Greed,69.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-06,968.59038,107.62115333333333,237.64601629026436,0.0,725.22282,206016.43,22890.714444444442,72.105746,9,Greed,71.0,0.4444444444444444,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-07,656.21704,65.621704,58.92380742815348,0.0,130.6,98901.26000000001,9890.126,34.615441,10,Greed,68.0,0.7,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-08,0.0,0.0,0.0,0.0,0.0,65834.19,6583.419,23.04196,10,Greed,64.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-09,1147.595856,45.903834239999995,97.3938635073204,0.0,306.38664,216990.58,8679.6232,75.946694,25,Greed,55.0,0.44,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-10,2101.741695,95.53371340909092,240.61922882162773,0.0,846.923816,156882.0,7131.0,54.90869,22,Greed,66.0,0.2727272727272727,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-11,251.604742,27.956082444444444,38.73340875071258,0.090771,112.300146,63248.95,7027.661111111111,22.137125,9,Neutral,53.0,1.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-12,0.0,0.0,0.0,0.0,0.0,45004.64,4500.464,15.751622000000001,10,Greed,56.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-13,2136.853859,85.47415436,256.52681180321053,0.0,1241.174198,188144.09,7525.7636,65.850416,25,Greed,57.0,0.4,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-14,1150.5233050000002,50.02275239130436,172.16967241498202,0.0,791.643125,145853.4,6341.452173913043,51.048685,23,Greed,66.0,0.17391304347826086,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-15,948.970582,26.360293944444447,49.856725134153635,0.0,184.824631,234922.57,6525.626944444444,82.222887,36,Greed,64.0,0.4722222222222222,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-16,214.5898,8.941241666666667,23.271428199622363,0.0,76.95,158780.89,6615.870416666668,55.573295,24,Greed,70.0,0.20833333333333334,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-18,3522.3946610000003,140.89578644000002,227.39973415277277,0.0,804.35,126303.14,5052.1256,44.206092,25,Greed,73.0,0.64,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-19,0.0,0.0,0.0,0.0,0.0,29998.09,3749.76125,10.499327000000001,8,Greed,72.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-20,0.0,0.0,0.0,0.0,0.0,33003.4,4714.771428571429,11.55119,7,Greed,70.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-21,6017.309216,113.5341361509434,630.8229994758032,0.0,4552.630795,482127.94,9096.75358490566,168.74476099999998,53,Greed,76.0,0.1320754716981132,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-22,0.0,0.0,0.0,0.0,0.0,44995.29,7499.215,15.748349000000001,6,Greed,76.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-07,7329.223137999999,140.94659880769228,271.21772517534197,0.0,1286.108918,785972.7,15114.859615384614,275.090432,52,Greed,77.0,0.5769230769230769,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-08,0.0,0.0,0.0,0.0,0.0,45002.65,6428.95,15.750927,7,Greed,72.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-09,0.0,0.0,0.0,0.0,0.0,20999.96,4199.992,7.349985,5,Greed,75.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-10,0.0,0.0,0.0,0.0,0.0,24000.3,6000.075,8.400105,4,Greed,72.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-11,0.0,0.0,0.0,0.0,0.0,276003.46,13143.021904761907,96.60119399999999,21,Greed,74.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-14,0.0,0.0,0.0,0.0,0.0,97988.96,6124.31,34.296119,16,Greed,74.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-15,2084.433906,54.85352384210527,82.12439654193786,0.0,430.823372,592097.63,15581.516578947369,207.234159,38,Greed,74.0,0.7631578947368421,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-17,1268.7590360000002,90.62564542857145,308.73904539589324,-107.18565,1147.539904,252491.58,18035.112857142856,88.37205,14,Greed,71.0,0.2857142857142857,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-18,0.0,0.0,0.0,0.0,0.0,62998.22,8999.745714285715,22.049377,7,Greed,74.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-19,2053.973644,120.82197905882354,233.4007094567924,0.399945,830.272702,190061.52,11180.089411764706,66.52153,17,Greed,64.0,1.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-20,0.0,0.0,0.0,0.0,0.0,29997.36,7499.34,10.499073,4,Greed,60.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-21,773.5582039999999,70.32347309090909,137.5116998912804,0.0,428.429798,74216.28,6746.9345454545455,25.975694999999998,11,Greed,63.0,0.2727272727272727,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-22,0.0,0.0,0.0,0.0,0.0,18000.21,6000.07,6.300072,3,Neutral,53.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-24,0.0,0.0,0.0,0.0,0.0,252007.37,12000.350952380952,88.202567,21,Neutral,51.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-26,4197.732182,135.4107155483871,259.4985996951513,0.0,1325.56024,364194.84,11748.220645161291,127.46818,31,Neutral,46.0,0.6774193548387096,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-27,0.0,0.0,0.0,0.0,0.0,119990.08,9999.173333333334,41.996528,12,Fear,40.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-29,1842.738325,108.39637205882353,149.09969287835884,0.0,454.891252,223530.97,13148.880588235294,78.235829,17,Fear,30.0,0.7647058823529411,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-30,0.0,0.0,0.0,0.0,0.0,29999.27,9999.756666666666,10.499745,3,Neutral,47.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-01,1202.488212,92.49909323076923,250.09254180072512,0.0,912.61073,97200.55,7476.965384615385,34.02019,13,Neutral,53.0,0.6923076923076923,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-03,1118.387284,111.8387284,161.89726563080868,0.0,387.745268,103880.08,10388.008,36.358022,10,Neutral,50.0,0.4,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-04,0.0,0.0,0.0,0.0,0.0,255022.22,18215.87285714286,89.257767,14,Fear,44.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-05,0.0,0.0,0.0,0.0,0.0,270298.74,13514.937,94.604547,20,Fear,29.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-10,11595.627026,269.66574479069766,367.3141822365576,0.0,1884.905224,671917.11,15625.97930232558,235.170963,43,Fear,28.0,0.7674418604651163,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-11,1876.812082,98.77958326315789,150.16378122148163,0.0,491.704106,169887.02,8941.422105263156,59.460443,19,Fear,29.0,0.47368421052631576,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-12,0.0,0.0,0.0,0.0,0.0,76006.65,7600.664999999999,26.602324,10,Fear,25.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-13,2678.839374,206.06456723076923,183.9701431848467,8.227551,571.787349,138690.01,10668.462307692309,48.541495,13,Fear,25.0,1.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-14,0.0,0.0,0.0,0.0,0.0,84001.13,12000.16142857143,29.400389,7,Fear,33.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-15,0.0,0.0,0.0,0.0,0.0,167993.85,7999.7071428571435,58.797837,21,Neutral,52.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-16,0.0,0.0,0.0,0.0,0.0,144000.57,6545.480454545454,50.400180999999996,22,Greed,65.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-17,0.0,0.0,0.0,0.0,0.0,164934.32,18326.035555555558,57.727006,9,Greed,69.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-18,2569.979964,48.490188,59.31831103823802,0.0,180.392145,642356.11,12119.926603773585,224.82460700000001,53,Greed,61.0,0.7735849056603774,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-19,2120.091364,132.50571025,205.211549837058,0.0,738.043853,146122.7,9132.66875,51.142944,16,Greed,60.0,0.6875,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-20,129.66130099999998,14.40681122222222,24.29132067306815,0.0,60.040698,99879.67,11097.74111111111,34.957881,9,Greed,74.0,0.4444444444444444,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-21,0.0,0.0,0.0,0.0,0.0,43995.18,14665.06,15.398312,3,Greed,74.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-22,2273.29301,108.2520480952381,159.0950556429404,0.0,461.628534,225308.37,10728.97,78.8579,21,Greed,70.0,0.6190476190476191,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-23,0.0,0.0,0.0,0.0,0.0,23994.47,11997.235,8.398064,2,Greed,71.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-24,0.0,0.0,0.0,0.0,0.0,28011.55,1333.8833333333332,9.803735000000001,21,Greed,69.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-25,0.0,0.0,0.0,0.0,0.0,519380.44,7990.4683076923075,181.783127,65,Greed,68.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-26,0.0,0.0,0.0,0.0,0.0,150009.65,15000.965,52.503374,10,Greed,68.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-27,6400.623656,123.08891646153846,161.2997913713772,0.0,798.238648,900756.99,17322.249807692308,315.264931,52,Greed,72.0,0.8076923076923077,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-28,0.0,0.0,0.0,0.0,0.0,31999.690000000002,10666.563333333334,11.199886000000001,3,Greed,71.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-30,0.0,0.0,0.0,0.0,0.0,36006.47,6001.078333333334,12.602264,6,Greed,67.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-31,0.0,0.0,0.0,0.0,0.0,40005.14,13335.046666666667,14.001799000000002,3,Greed,61.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-01,0.0,0.0,0.0,0.0,0.0,143995.01,11076.539230769231,50.398244999999996,13,Neutral,52.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-02,0.0,0.0,0.0,0.0,0.0,295967.16,8221.31,103.58846199999999,36,Greed,57.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-03,0.0,0.0,0.0,0.0,0.0,112478.98999999999,8652.23,39.367641,13,Fear,37.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-04,-108604.496278,-1508.395781638889,4571.24267672697,-18360.67007,0.0,901551.09,12521.542916666665,315.542853,72,Fear,34.0,0.0,0,108604.496278
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-05,-4779.219012,-281.130530117647,1044.042744408268,-4308.400952,0.0,213738.16,12572.832941176472,74.808346,17,Fear,26.0,0.0,0,4779.219012
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-09,11147.900554,928.9917128333333,962.0730295915045,0.0,2489.384392,132038.0,11003.166666666666,46.213288,12,Neutral,48.0,0.75,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-11,847.7766200000001,105.97207750000001,137.12604784290517,0.0,311.74803,40839.850000000006,5104.981250000001,14.293947,8,Fear,39.0,0.5,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-12,858.6705000000001,53.666906250000004,105.10496787199908,0.0,333.5,44140.4,2758.775,15.449134,16,Fear,25.0,0.375,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-13,0.0,0.0,0.0,0.0,0.0,12500.1,2500.02,4.375033999999999,5,Fear,31.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-14,2168.9015130000003,240.98905700000003,532.1122617086244,0.0,1640.348801,64666.34,7185.148888888889,22.633216,9,Fear,30.0,0.5555555555555556,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-16,0.0,0.0,0.0,0.0,0.0,12500.130000000001,6250.0650000000005,4.3750469999999995,2,Fear,27.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-18,307.201888,21.942992,31.537463840542046,0.0,116.490792,62804.47,4486.033571428571,21.981557000000002,14,Fear,31.0,0.8571428571428571,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-20,192.602844,24.0753555,68.09538853410737,0.0,192.602844,42417.87,5302.23375,14.846248,8,Fear,30.0,0.125,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-23,1005.30527,100.53052699999999,280.4841642773341,0.0,895.59034,63509.56,6350.956,22.228341999999998,10,Fear,34.0,0.3,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-24,0.0,0.0,0.0,0.0,0.0,15000.07,7500.035,5.250025,2,Greed,56.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-25,0.0,0.0,0.0,0.0,0.0,14996.33,3749.0825,5.248717,4,Neutral,54.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-26,231.236918,46.2473836,63.93962575484458,0.0,128.10744,92263.52,18452.704,32.292232,5,Greed,55.0,0.4,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-27,0.0,0.0,0.0,0.0,0.0,65005.19,9286.455714285714,22.751812,7,Neutral,48.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-28,0.0,0.0,0.0,0.0,0.0,47494.56,6784.937142857142,16.623098,7,Fear,30.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-30,0.0,0.0,0.0,0.0,0.0,27492.550000000003,9164.183333333334,9.622392,3,Fear,34.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-02,0.0,0.0,0.0,0.0,0.0,30000.42,15000.21,10.500148,2,Fear,26.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-04,0.0,0.0,,0.0,0.0,35004.98,35004.98,12.251742,1,Fear,27.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-06,0.0,0.0,0.0,0.0,0.0,34990.67,8747.6675,12.246734,4,Fear,22.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-20,9585.03428,798.7528566666666,2303.819847803142,-1.88976,8098.26873,304571.61,25380.9675,106.600063,12,Neutral,54.0,0.6666666666666666,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-22,0.0,0.0,0.0,0.0,0.0,19999.739999999998,6666.579999999999,6.999907,3,Neutral,52.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-23,334.760796,167.380398,236.7116289270065,0.0,334.760796,40334.29,20167.145,14.117002000000001,2,Neutral,50.0,0.5,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-25,0.0,0.0,0.0,0.0,0.0,50001.11,8333.518333333333,17.500387999999997,6,Greed,59.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-26,439.812513,146.604171,251.14774566213526,0.0,436.598672,80440.42,26813.47333333333,28.154144,3,Neutral,50.0,0.6666666666666666,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-27,0.0,0.0,0.0,0.0,0.0,99992.31999999999,9999.232,34.997307,10,Greed,61.0,0.0,0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-30,2710.626288,542.1252575999999,344.89190682872885,337.799772,1153.42628,117281.06,23456.212,35.055712,5,Greed,61.0,1.0,0,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-09,0.0,0.0,0.0,0.0,0.0,70653.29,1682.2211904761903,1.90281219,42,Greed,78.0,0.0,0,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-12,0.0,0.0,0.0,0.0,0.0,296563.81,3332.177640449438,5.42675177,89,Greed,83.0,0.0,0,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-15,0.0,0.0,0.0,0.0,0.0,117435.62,4194.129285714285,1.7473268100000001,28,Greed,80.0,0.0,0,0.0
